id,type,name,x,y,delivery_area,priority,max_capacity,current_load
DP_9416,DeliveryPoint,Abu Nsair Delivery 9416,31.984331,35.835759,Abu Nsair,Low,,
WH_9417,Warehouse,Deir Ghbar Warehouse 9417,31.991183,35.92547,,,200,185
LOC_9418,General,Abdali Location 9418,32.047031,36.015114,,,,
DP_9419,DeliveryPoint,Mecca Street Delivery 9419,31.953186,35.888386,Mecca Street,High,,
WH_9420,Warehouse,Hashmi Shamali Warehouse 9420,31.921872,36.061006,,,500,492
DP_9421,DeliveryPoint,Ajloun Delivery 9421,31.965101,36.097515,Ajloun,Low,,
DP_9422,DeliveryPoint,Shafa Badran Delivery 9422,31.934128,35.960748,Shafa Badran,High,,
DP_9423,DeliveryPoint,Tafilah Delivery 9423,31.988929,35.947962,Tafilah,Medium,,
WH_9424,Warehouse,Aqaba Warehouse 9424,32.077649,35.916452,,,1000,84
WH_9425,Warehouse,Khalda Warehouse 9425,31.919568,36.022063,,,100,88
DP_9426,DeliveryPoint,Yajouz Delivery 9426,32.043712,36.023726,Yajouz,High,,
LOC_9427,General,Sweileh Location 9427,32.066027,35.877227,,,,
WH_9428,Warehouse,Deir Ghbar Warehouse 9428,31.879489,36.026141,,,500,383
LOC_9429,General,Tla Al Ali Location 9429,31.900579,36.044529,,,,
LOC_9430,General,Shafa Badran Location 9430,31.905754,35.886363,,,,
WH_9431,Warehouse,Sahab Warehouse 9431,32.030498,35.809522,,,100,93
DP_9432,DeliveryPoint,Shafa Badran Delivery 9432,31.895116,35.999713,Shafa Badran,High,,
LOC_9433,General,Um Uthaina Location 9433,31.96841,35.972789,,,,
WH_9434,Warehouse,Sweileh Warehouse 9434,32.076898,35.989517,,,1000,873
LOC_9435,General,Gardens Location 9435,32.066213,36.097809,,,,
DP_9436,DeliveryPoint,Fuheis Delivery 9436,32.051227,35.843822,Fuheis,High,,
DP_9437,DeliveryPoint,Tla Al Ali Delivery 9437,31.921824,35.85506,Tla Al Ali,High,,
LOC_9438,General,Aqaba Location 9438,31.90793,35.805595,,,,
DP_9439,DeliveryPoint,Gardens Delivery 9439,32.051499,35.922542,Gardens,High,,
DP_9440,DeliveryPoint,Amman Delivery 9440,32.08967,35.937714,Amman,Medium,,
DP_9441,DeliveryPoint,Madaba Delivery 9441,32.096106,36.017783,Madaba,Medium,,
DP_9442,DeliveryPoint,Khalda Delivery 9442,31.892892,36.036446,Khalda,High,,
LOC_9443,General,Khalda Location 9443,31.973414,35.820764,,,,
DP_9444,DeliveryPoint,Khalda Delivery 9444,32.083549,35.931898,Khalda,Low,,
DP_9445,DeliveryPoint,Jerash Delivery 9445,32.044614,36.086921,Jerash,Medium,,
LOC_9446,General,Jabal Hussein Location 9446,31.960883,36.099991,,,,
WH_9447,Warehouse,Wehdat Warehouse 9447,32.078292,35.976115,,,1000,690
WH_9448,Warehouse,Jubeiha Warehouse 9448,32.08392,35.967355,,,200,147
DP_9449,DeliveryPoint,Khalda Delivery 9449,31.94042,35.994217,Khalda,High,,
WH_9450,Warehouse,Shafa Badran Warehouse 9450,31.98154,36.095859,,,500,297
WH_9451,Warehouse,Jabal Hussein Warehouse 9451,32.012292,35.889942,,,200,64
WH_9452,Warehouse,Jubeiha Warehouse 9452,31.951329,35.929584,,,200,176
WH_9453,Warehouse,Um Uthaina Warehouse 9453,31.97586,36.089842,,,200,186
LOC_9454,General,Mafraq Location 9454,31.898546,36.050925,,,,
WH_9455,Warehouse,Abdoun Warehouse 9455,32.006385,36.008268,,,500,47
LOC_9456,General,Na ur Location 9456,32.008231,35.920714,,,,
DP_9457,DeliveryPoint,Ramtha Delivery 9457,31.985528,35.935188,Ramtha,Low,,
DP_9458,DeliveryPoint,Mafraq Delivery 9458,31.888257,35.873252,Mafraq,Medium,,
DP_9459,DeliveryPoint,Madaba Delivery 9459,31.996237,36.040428,Madaba,Low,,
LOC_9460,General,Gardens Location 9460,32.019951,35.845607,,,,
DP_9461,DeliveryPoint,Khalda Delivery 9461,32.098624,35.851063,Khalda,High,,
LOC_9462,General,Madaba Location 9462,32.093132,35.81488,,,,
DP_9463,DeliveryPoint,Abdoun Delivery 9463,31.8925,36.044672,Abdoun,High,,
LOC_9464,General,Abdoun Location 9464,32.046695,35.940882,,,,
LOC_9465,General,Shafa Badran Location 9465,31.945329,35.801769,,,,
LOC_9466,General,Ajloun Location 9466,32.016651,35.836671,,,,
LOC_9467,General,Jabal Amman Location 9467,32.086829,35.870421,,,,
DP_9468,DeliveryPoint,Salt Delivery 9468,32.001211,35.874849,Salt,Low,,
LOC_9469,General,Ramtha Location 9469,31.851975,36.091912,,,,
LOC_9470,General,Rabia Location 9470,31.965482,36.08319,,,,
WH_9471,Warehouse,Jerash Warehouse 9471,32.059376,35.925346,,,200,7
DP_9472,DeliveryPoint,Irbid Delivery 9472,31.850095,35.828988,Irbid,Low,,
DP_9473,DeliveryPoint,Deir Ghbar Delivery 9473,31.951611,36.062581,Deir Ghbar,Low,,
DP_9474,DeliveryPoint,Ramtha Delivery 9474,32.008362,36.053753,Ramtha,High,,
LOC_9475,General,Russeifa Location 9475,32.01626,35.894809,,,,
DP_9476,DeliveryPoint,Airport Road Delivery 9476,31.89202,36.090807,Airport Road,Low,,
WH_9477,Warehouse,Khalda Warehouse 9477,32.00744,36.041034,,,1000,157
DP_9478,DeliveryPoint,Zarqa Delivery 9478,31.969166,35.932898,Zarqa,Low,,
LOC_9479,General,Fuheis Location 9479,31.887607,36.068939,,,,
LOC_9480,General,Russeifa Location 9480,32.04249,35.851729,,,,
DP_9481,DeliveryPoint,Mafraq Delivery 9481,31.869944,35.869048,Mafraq,Low,,
WH_9482,Warehouse,Zarqa Warehouse 9482,32.079788,35.83965,,,1000,238
LOC_9483,General,Abdoun Location 9483,32.002017,35.853139,,,,
WH_9484,Warehouse,Russeifa Warehouse 9484,31.908828,35.878095,,,500,361
LOC_9485,General,Irbid Location 9485,31.981679,35.978425,,,,
DP_9486,DeliveryPoint,Karak Delivery 9486,31.888323,35.922101,Karak,Low,,
WH_9487,Warehouse,Hashmi Shamali Warehouse 9487,32.083509,35.855407,,,500,23
DP_9488,DeliveryPoint,Dabouq Delivery 9488,32.04915,35.835124,Dabouq,Medium,,
LOC_9489,General,Amman Location 9489,31.99724,35.956578,,,,
LOC_9490,General,Irbid Location 9490,31.88471,35.946359,,,,
LOC_9491,General,Amman Location 9491,31.913526,35.864792,,,,
WH_9492,Warehouse,Russeifa Warehouse 9492,32.020873,35.95928,,,200,129
LOC_9493,General,Deir Ghbar Location 9493,32.020349,36.069509,,,,
LOC_9494,General,Na ur Location 9494,31.998464,36.084101,,,,
DP_9495,DeliveryPoint,Dabouq Delivery 9495,32.019087,35.816023,Dabouq,Medium,,
DP_9496,DeliveryPoint,Jubeiha Delivery 9496,31.912711,35.953479,Jubeiha,High,,
LOC_9497,General,Zarqa Location 9497,31.949075,35.87082,,,,
WH_9498,Warehouse,Fuheis Warehouse 9498,32.000698,35.841727,,,1000,558
LOC_9499,General,Deir Ghbar Location 9499,32.081263,35.96066,,,,
WH_9500,Warehouse,Tabarbour Warehouse 9500,31.969904,36.058867,,,100,38
WH_9501,Warehouse,Dabouq Warehouse 9501,32.052751,36.060389,,,500,196
WH_9502,Warehouse,Sweileh Warehouse 9502,31.938874,36.01853,,,200,93
WH_9503,Warehouse,Hashmi Shamali Warehouse 9503,31.996288,35.873835,,,100,97
WH_9504,Warehouse,Tabarbour Warehouse 9504,31.906163,35.946954,,,500,165
WH_9505,Warehouse,Tafilah Warehouse 9505,32.036338,35.850519,,,1000,33
DP_9506,DeliveryPoint,Abu Nsair Delivery 9506,32.067089,35.918894,Abu Nsair,Medium,,
LOC_9507,General,Tabarbour Location 9507,32.088108,35.921984,,,,
WH_9508,Warehouse,Karak Warehouse 9508,31.963272,35.809165,,,1000,100
WH_9509,Warehouse,Jabal Amman Warehouse 9509,31.984175,35.892217,,,100,83
LOC_9510,General,Aqaba Location 9510,32.018081,35.891579,,,,
WH_9511,Warehouse,Abdoun Warehouse 9511,31.982399,35.894639,,,100,41
WH_9512,Warehouse,Wadi Seer Warehouse 9512,31.967785,35.911273,,,100,13
DP_9513,DeliveryPoint,Wadi Seer Delivery 9513,32.087191,35.870706,Wadi Seer,Medium,,
LOC_9514,General,Amman Location 9514,31.976433,35.868089,,,,
DP_9515,DeliveryPoint,Hashmi Shamali Delivery 9515,31.997441,35.852146,Hashmi Shamali,High,,
DP_9516,DeliveryPoint,Jabal Hussein Delivery 9516,32.050893,36.026711,Jabal Hussein,High,,
DP_9517,DeliveryPoint,Abu Nsair Delivery 9517,32.026982,36.046734,Abu Nsair,Medium,,
LOC_9518,General,Madaba Location 9518,31.923213,35.911841,,,,
LOC_9519,General,Aqaba Location 9519,31.965582,35.81308,,,,
LOC_9520,General,Gardens Location 9520,31.881544,36.055851,,,,
DP_9521,DeliveryPoint,Wadi Seer Delivery 9521,31.898395,36.052115,Wadi Seer,High,,
LOC_9522,General,Gardens Location 9522,31.897494,36.05294,,,,
LOC_9523,General,Mecca Street Location 9523,32.051357,35.989532,,,,
DP_9524,DeliveryPoint,Madaba Delivery 9524,31.929074,35.892544,Madaba,High,,
WH_9525,Warehouse,Fuheis Warehouse 9525,32.023631,35.827241,,,200,9
DP_9526,DeliveryPoint,Jerash Delivery 9526,31.868044,35.816244,Jerash,Medium,,
LOC_9527,General,Jubeiha Location 9527,32.070855,36.066284,,,,
DP_9528,DeliveryPoint,Karak Delivery 9528,31.987818,36.094365,Karak,Medium,,
LOC_9529,General,Tla Al Ali Location 9529,31.936594,35.851865,,,,
DP_9530,DeliveryPoint,Tabarbour Delivery 9530,32.033121,36.029661,Tabarbour,High,,
LOC_9531,General,Abdoun Location 9531,32.007518,36.005108,,,,
WH_9532,Warehouse,Na ur Warehouse 9532,32.051546,36.007036,,,100,51
LOC_9533,General,Rabia Location 9533,31.934183,35.999814,,,,
WH_9534,Warehouse,Karak Warehouse 9534,32.095718,35.929626,,,100,65
LOC_9535,General,Salt Location 9535,32.036747,35.845915,,,,
WH_9536,Warehouse,Irbid Warehouse 9536,32.068411,36.027503,,,200,116
DP_9537,DeliveryPoint,Yajouz Delivery 9537,32.005583,35.918982,Yajouz,Low,,
DP_9538,DeliveryPoint,Wehdat Delivery 9538,32.057657,35.81921,Wehdat,Medium,,
WH_9539,Warehouse,Jabal Hussein Warehouse 9539,32.000113,35.847683,,,100,74
LOC_9540,General,Jerash Location 9540,31.880621,36.076492,,,,
DP_9541,DeliveryPoint,Ajloun Delivery 9541,31.972958,36.003931,Ajloun,High,,
DP_9542,DeliveryPoint,Sahab Delivery 9542,32.049489,36.013322,Sahab,High,,
DP_9543,DeliveryPoint,Amman Delivery 9543,31.859382,36.02898,Amman,Medium,,
WH_9544,Warehouse,Mecca Street Warehouse 9544,31.985262,35.813396,,,1000,544
LOC_9545,General,Mecca Street Location 9545,31.896872,35.917945,,,,
LOC_9546,General,Madaba Location 9546,31.9168,36.008322,,,,
WH_9547,Warehouse,Airport Road Warehouse 9547,31.879678,35.862137,,,200,106
LOC_9548,General,Russeifa Location 9548,31.929337,35.928768,,,,
LOC_9549,General,Tabarbour Location 9549,32.09215,35.878911,,,,
LOC_9550,General,Karak Location 9550,31.934485,35.955476,,,,
LOC_9551,General,Marka Location 9551,31.962151,36.071412,,,,
WH_9552,Warehouse,Tafilah Warehouse 9552,32.037265,35.879277,,,100,18
LOC_9553,General,Khalda Location 9553,31.913593,36.051949,,,,
DP_9554,DeliveryPoint,Karak Delivery 9554,31.868409,35.949758,Karak,Low,,
WH_9555,Warehouse,Um Uthaina Warehouse 9555,31.979729,35.903371,,,200,76
WH_9556,Warehouse,Abdoun Warehouse 9556,31.875716,35.917746,,,500,390
LOC_9557,General,Mafraq Location 9557,32.006378,36.050193,,,,
LOC_9558,General,Tabarbour Location 9558,31.909854,35.874109,,,,
WH_9559,Warehouse,Rabia Warehouse 9559,31.913919,35.98128,,,200,81
LOC_9560,General,Fuheis Location 9560,32.058977,35.96718,,,,
LOC_9561,General,Wehdat Location 9561,31.855336,35.922809,,,,
WH_9562,Warehouse,Karak Warehouse 9562,31.917604,36.028534,,,100,3
WH_9563,Warehouse,Deir Ghbar Warehouse 9563,31.999419,35.855281,,,200,8
WH_9564,Warehouse,Deir Ghbar Warehouse 9564,31.956677,35.824333,,,200,62
WH_9565,Warehouse,Irbid Warehouse 9565,32.047328,36.017686,,,500,151
DP_9566,DeliveryPoint,Russeifa Delivery 9566,31.933615,35.960641,Russeifa,High,,
DP_9567,DeliveryPoint,Tabarbour Delivery 9567,31.866497,36.033159,Tabarbour,Medium,,
DP_9568,DeliveryPoint,Amman Delivery 9568,31.93625,36.077979,Amman,Medium,,
DP_9569,DeliveryPoint,Ajloun Delivery 9569,31.978037,36.031106,Ajloun,High,,
WH_9570,Warehouse,Dabouq Warehouse 9570,32.001764,35.91953,,,500,110
WH_9571,Warehouse,Mafraq Warehouse 9571,31.912279,36.071706,,,500,246
DP_9572,DeliveryPoint,Tla Al Ali Delivery 9572,31.935078,35.987942,Tla Al Ali,Medium,,
LOC_9573,General,Yajouz Location 9573,31.95693,35.838188,,,,
DP_9574,DeliveryPoint,Tabarbour Delivery 9574,31.955956,35.886454,Tabarbour,Medium,,
WH_9575,Warehouse,Jabal Hussein Warehouse 9575,31.918026,35.932324,,,1000,799
WH_9576,Warehouse,Abdali Warehouse 9576,31.946727,35.910164,,,100,27
LOC_9577,General,Khalda Location 9577,32.006156,36.011971,,,,
LOC_9578,General,Airport Road Location 9578,31.910205,36.017925,,,,
WH_9579,Warehouse,Fuheis Warehouse 9579,31.932947,36.055122,,,100,80
LOC_9580,General,Mafraq Location 9580,31.870197,35.901844,,,,
DP_9581,DeliveryPoint,Abu Nsair Delivery 9581,31.870234,35.824534,Abu Nsair,High,,
WH_9582,Warehouse,Tla Al Ali Warehouse 9582,31.894283,35.828426,,,500,329
DP_9583,DeliveryPoint,Fuheis Delivery 9583,32.038669,36.034531,Fuheis,Medium,,
LOC_9584,General,Ramtha Location 9584,31.898608,35.882184,,,,
WH_9585,Warehouse,Jubeiha Warehouse 9585,31.892061,35.918951,,,1000,749
WH_9586,Warehouse,Ramtha Warehouse 9586,32.015813,36.005681,,,100,67
DP_9587,DeliveryPoint,Abu Nsair Delivery 9587,31.955902,35.948304,Abu Nsair,Medium,,
WH_9588,Warehouse,Sahab Warehouse 9588,31.986457,35.879176,,,200,46
DP_9589,DeliveryPoint,Karak Delivery 9589,32.074391,35.915094,Karak,Medium,,
LOC_9590,General,Mecca Street Location 9590,32.086005,35.83547,,,,
DP_9591,DeliveryPoint,Zarqa Delivery 9591,31.930397,36.033432,Zarqa,Medium,,
WH_9592,Warehouse,Abu Nsair Warehouse 9592,31.976979,35.807784,,,100,39
DP_9593,DeliveryPoint,Jabal Hussein Delivery 9593,31.891202,35.959456,Jabal Hussein,High,,
LOC_9594,General,Jabal Amman Location 9594,32.041068,35.930912,,,,
DP_9595,DeliveryPoint,Shafa Badran Delivery 9595,31.865291,36.042118,Shafa Badran,Medium,,
LOC_9596,General,Deir Ghbar Location 9596,32.011266,36.056278,,,,
WH_9597,Warehouse,Gardens Warehouse 9597,32.063609,35.999604,,,1000,989
WH_9598,Warehouse,Mecca Street Warehouse 9598,32.011403,35.838196,,,100,90
WH_9599,Warehouse,Mecca Street Warehouse 9599,32.013704,35.933903,,,1000,891
LOC_9600,General,Mafraq Location 9600,32.078155,35.970569,,,,
DP_9601,DeliveryPoint,Um Uthaina Delivery 9601,32.008179,35.868461,Um Uthaina,Low,,
WH_9602,Warehouse,Abdoun Warehouse 9602,31.974008,35.892611,,,100,46
DP_9603,DeliveryPoint,Abu Nsair Delivery 9603,31.961,35.986625,Abu Nsair,Medium,,
LOC_9604,General,Ajloun Location 9604,32.023662,36.09897,,,,
WH_9605,Warehouse,Mafraq Warehouse 9605,31.982015,35.960275,,,500,162
WH_9606,Warehouse,Hashmi Shamali Warehouse 9606,32.091928,36.037283,,,100,12
LOC_9607,General,Zarqa Location 9607,32.043706,35.855082,,,,
WH_9608,Warehouse,Aqaba Warehouse 9608,31.976293,35.930264,,,1000,792
DP_9609,DeliveryPoint,Jabal Amman Delivery 9609,31.955508,35.962193,Jabal Amman,High,,
LOC_9610,General,Marka Location 9610,32.076713,35.976784,,,,
LOC_9611,General,Marka Location 9611,32.039402,36.042144,,,,
WH_9612,Warehouse,Wehdat Warehouse 9612,32.072841,36.040068,,,200,179
LOC_9613,General,Sahab Location 9613,32.082955,35.952157,,,,
LOC_9614,General,Amman Location 9614,31.933838,35.874523,,,,
WH_9615,Warehouse,Mafraq Warehouse 9615,31.999859,35.926712,,,200,70
WH_9616,Warehouse,Abdoun Warehouse 9616,32.073486,35.905174,,,200,144
WH_9617,Warehouse,Irbid Warehouse 9617,32.043562,36.030716,,,500,441
WH_9618,Warehouse,Marka Warehouse 9618,32.013656,36.06284,,,100,64
DP_9619,DeliveryPoint,Um Uthaina Delivery 9619,31.922541,36.071131,Um Uthaina,High,,
WH_9620,Warehouse,Russeifa Warehouse 9620,31.928986,35.897071,,,500,298
DP_9621,DeliveryPoint,Hashmi Shamali Delivery 9621,31.90502,36.079288,Hashmi Shamali,High,,
WH_9622,Warehouse,Dabouq Warehouse 9622,31.880316,35.888532,,,1000,438
DP_9623,DeliveryPoint,Dabouq Delivery 9623,31.940812,35.98279,Dabouq,Medium,,
DP_9624,DeliveryPoint,Mafraq Delivery 9624,32.036333,35.992142,Mafraq,High,,
LOC_9625,General,Abdali Location 9625,31.947683,35.899731,,,,
DP_9626,DeliveryPoint,Marj Al Hamam Delivery 9626,32.089444,35.95862,Marj Al Hamam,Medium,,
DP_9627,DeliveryPoint,Madaba Delivery 9627,31.994227,35.897617,Madaba,Medium,,
LOC_9628,General,Wadi Seer Location 9628,31.969767,35.843967,,,,
DP_9629,DeliveryPoint,Yajouz Delivery 9629,31.991226,35.896276,Yajouz,High,,
DP_9630,DeliveryPoint,Karak Delivery 9630,31.987976,36.05111,Karak,High,,
DP_9631,DeliveryPoint,Mecca Street Delivery 9631,32.046286,35.825073,Mecca Street,Medium,,
WH_9632,Warehouse,Abu Nsair Warehouse 9632,31.994741,35.862977,,,500,21
WH_9633,Warehouse,Deir Ghbar Warehouse 9633,31.965357,35.902688,,,1000,838
DP_9634,DeliveryPoint,Zarqa Delivery 9634,31.885546,36.016157,Zarqa,Medium,,
WH_9635,Warehouse,Salt Warehouse 9635,31.978083,35.919996,,,100,21
WH_9636,Warehouse,Ajloun Warehouse 9636,32.047568,36.01665,,,200,43
WH_9637,Warehouse,Aqaba Warehouse 9637,32.039087,35.850226,,,200,192
DP_9638,DeliveryPoint,Mafraq Delivery 9638,32.057764,35.807515,Mafraq,Medium,,
DP_9639,DeliveryPoint,Khalda Delivery 9639,32.029235,36.036219,Khalda,Low,,
LOC_9640,General,Abdali Location 9640,31.886062,35.940468,,,,
LOC_9641,General,Tafilah Location 9641,32.049757,35.935199,,,,
WH_9642,Warehouse,Wadi Seer Warehouse 9642,32.007204,36.056802,,,100,59
LOC_9643,General,Tabarbour Location 9643,31.981861,35.875233,,,,
DP_9644,DeliveryPoint,Jabal Amman Delivery 9644,32.083567,35.839375,Jabal Amman,High,,
WH_9645,Warehouse,Tafilah Warehouse 9645,31.953692,35.994178,,,1000,403
LOC_9646,General,Marj Al Hamam Location 9646,31.94764,35.895437,,,,
WH_9647,Warehouse,Wehdat Warehouse 9647,32.079775,36.070645,,,200,128
WH_9648,Warehouse,Russeifa Warehouse 9648,31.959401,35.906304,,,1000,315
LOC_9649,General,Abdoun Location 9649,32.02636,35.871894,,,,
LOC_9650,General,Marj Al Hamam Location 9650,31.967509,36.079677,,,,
DP_9651,DeliveryPoint,Russeifa Delivery 9651,31.892741,35.837857,Russeifa,Low,,
LOC_9652,General,Irbid Location 9652,31.882306,35.972339,,,,
LOC_9653,General,Jerash Location 9653,31.946822,35.805015,,,,
WH_9654,Warehouse,Sweileh Warehouse 9654,32.063393,35.909602,,,200,156
LOC_9655,General,Gardens Location 9655,32.023534,35.801328,,,,
WH_9656,Warehouse,Abdoun Warehouse 9656,32.06287,35.999977,,,200,112
LOC_9657,General,Gardens Location 9657,32.065125,35.845605,,,,
WH_9658,Warehouse,Fuheis Warehouse 9658,32.022192,35.819774,,,200,159
DP_9659,DeliveryPoint,Ajloun Delivery 9659,31.961001,35.808763,Ajloun,Medium,,
WH_9660,Warehouse,Ajloun Warehouse 9660,31.999979,35.873132,,,500,233
LOC_9661,General,Khalda Location 9661,32.041771,35.817249,,,,
LOC_9662,General,Salt Location 9662,31.913162,36.074816,,,,
WH_9663,Warehouse,Irbid Warehouse 9663,32.083054,36.010714,,,500,317
LOC_9664,General,Sahab Location 9664,32.084333,36.019748,,,,
LOC_9665,General,Wehdat Location 9665,32.054013,35.813043,,,,
LOC_9666,General,Ramtha Location 9666,31.893347,35.859091,,,,
LOC_9667,General,Abdoun Location 9667,31.871796,36.071457,,,,
WH_9668,Warehouse,Tla Al Ali Warehouse 9668,31.885363,35.984068,,,1000,947
WH_9669,Warehouse,Aqaba Warehouse 9669,32.085395,36.011257,,,200,152
DP_9670,DeliveryPoint,Aqaba Delivery 9670,32.004528,35.802131,Aqaba,Medium,,
WH_9671,Warehouse,Amman Warehouse 9671,31.887953,35.826214,,,500,117
DP_9672,DeliveryPoint,Mafraq Delivery 9672,32.01587,35.822619,Mafraq,Low,,
DP_9673,DeliveryPoint,Sweileh Delivery 9673,32.026224,35.990552,Sweileh,Medium,,
LOC_9674,General,Jubeiha Location 9674,31.87458,35.848591,,,,
LOC_9675,General,Salt Location 9675,31.886241,35.833932,,,,
LOC_9676,General,Russeifa Location 9676,31.890797,36.068023,,,,
DP_9677,DeliveryPoint,Hashmi Shamali Delivery 9677,31.982695,35.897193,Hashmi Shamali,High,,
WH_9678,Warehouse,Jabal Hussein Warehouse 9678,31.898965,36.077732,,,200,79
LOC_9679,General,Fuheis Location 9679,31.919093,36.023915,,,,
LOC_9680,General,Tabarbour Location 9680,31.995073,35.848329,,,,
WH_9681,Warehouse,Marka Warehouse 9681,31.91232,36.057971,,,500,123
LOC_9682,General,Abdali Location 9682,31.997127,35.849132,,,,
DP_9683,DeliveryPoint,Airport Road Delivery 9683,31.934784,36.081853,Airport Road,High,,
WH_9684,Warehouse,Aqaba Warehouse 9684,32.011872,36.081101,,,100,49
DP_9685,DeliveryPoint,Tafilah Delivery 9685,32.011451,35.904148,Tafilah,Low,,
WH_9686,Warehouse,Hashmi Shamali Warehouse 9686,31.954889,36.067073,,,500,446
DP_9687,DeliveryPoint,Mecca Street Delivery 9687,32.065923,35.905974,Mecca Street,Medium,,
LOC_9688,General,Jabal Hussein Location 9688,32.040672,35.942296,,,,
WH_9689,Warehouse,Aqaba Warehouse 9689,32.010224,35.977667,,,100,32
LOC_9690,General,Salt Location 9690,31.864118,35.8173,,,,
DP_9691,DeliveryPoint,Karak Delivery 9691,31.890579,36.023884,Karak,High,,
DP_9692,DeliveryPoint,Wehdat Delivery 9692,31.934587,35.872732,Wehdat,Medium,,
DP_9693,DeliveryPoint,Zarqa Delivery 9693,32.020498,36.024757,Zarqa,High,,
DP_9694,DeliveryPoint,Mafraq Delivery 9694,31.962565,35.875485,Mafraq,Medium,,
WH_9695,Warehouse,Zarqa Warehouse 9695,32.071586,35.990478,,,500,69
WH_9696,Warehouse,Dabouq Warehouse 9696,32.090143,36.000014,,,100,62
LOC_9697,General,Wehdat Location 9697,32.016806,35.814863,,,,
WH_9698,Warehouse,Salt Warehouse 9698,31.857969,36.0137,,,1000,814
DP_9699,DeliveryPoint,Airport Road Delivery 9699,31.922196,35.827318,Airport Road,Medium,,
DP_9700,DeliveryPoint,Shafa Badran Delivery 9700,32.040014,35.926393,Shafa Badran,Medium,,
LOC_9701,General,Sweileh Location 9701,31.925053,36.063538,,,,
DP_9702,DeliveryPoint,Tla Al Ali Delivery 9702,32.083676,35.805725,Tla Al Ali,High,,
DP_9703,DeliveryPoint,Marj Al Hamam Delivery 9703,32.009087,35.922566,Marj Al Hamam,Medium,,
DP_9704,DeliveryPoint,Dabouq Delivery 9704,32.026877,35.973612,Dabouq,Low,,
LOC_9705,General,Jerash Location 9705,32.000305,35.832407,,,,
DP_9706,DeliveryPoint,Abu Nsair Delivery 9706,31.885235,35.801081,Abu Nsair,High,,
LOC_9707,General,Sahab Location 9707,31.929234,35.9649,,,,
LOC_9708,General,Rabia Location 9708,32.027936,35.953748,,,,
WH_9709,Warehouse,Deir Ghbar Warehouse 9709,31.9002,35.800413,,,1000,700
DP_9710,DeliveryPoint,Marj Al Hamam Delivery 9710,32.090002,35.894862,Marj Al Hamam,Low,,
LOC_9711,General,Wehdat Location 9711,32.00039,36.029929,,,,
WH_9712,Warehouse,Hashmi Shamali Warehouse 9712,31.920166,35.840031,,,100,71
WH_9713,Warehouse,Khalda Warehouse 9713,32.052315,35.978196,,,100,91
WH_9714,Warehouse,Russeifa Warehouse 9714,31.873213,36.033597,,,500,56
